,visitor,home,dates,visitor_score,home_score
3233,PHI,DET,20150117,89,107
3234,WAS,BRK,20150117,99,90
3235,ATL,CHI,20150117,107,99
3236,GSW,HOU,20150117,131,106
3237,MIN,DEN,20150117,113,105
3238,POR,MEM,20150117,98,102
3239,LAC,SAC,20150117,117,108
3240,NOP,TOR,20150118,95,93
3241,OKC,ORL,20150118,127,99
3242,UTA,SAS,20150118,69,89
3243,MIN,CHO,20150119,80,105
3244,PHI,WAS,20150119,76,111
3245,DET,ATL,20150119,82,93
3246,BOS,LAC,20150119,93,102
3247,DEN,GSW,20150119,79,122
3248,DAL,MEM,20150119,103,95
3249,IND,HOU,20150119,98,110
3250,NOP,NYK,20150119,92,99
3251,CHI,CLE,20150119,94,108
3252,TOR,MIL,20150119,92,89
3253,LAL,PHO,20150119,100,115
3254,SAC,POR,20150119,94,98
3255,OKC,MIA,20150120,94,86
3256,SAS,DEN,20150120,109,99
3257,MIA,CHO,20150121,76,78
3258,UTA,CLE,20150121,92,106
3259,NYK,PHI,20150121,98,91
3260,IND,ATL,20150121,91,110
3261,ORL,DET,20150121,118,128
3262,TOR,MEM,20150121,86,92
3263,DAL,MIN,20150121,98,75
3264,LAL,NOP,20150121,80,96
3265,OKC,WAS,20150121,105,103
3266,POR,PHO,20150121,113,118
3267,BRK,SAC,20150121,103,100
3268,HOU,GSW,20150121,113,126
3269,SAS,CHI,20150122,81,104
3270,UTA,MIL,20150122,101,99
3271,BOS,POR,20150122,90,89
3272,BRK,LAC,20150122,84,123
3273,TOR,PHI,20150123,91,86
3274,OKC,ATL,20150123,93,103
3275,CHO,CLE,20150123,90,129
3276,IND,MIA,20150123,87,89
3277,ORL,NYK,20150123,106,113
3278,CHI,DAL,20150123,102,98
3279,NOP,MIN,20150123,92,84
3280,LAL,SAS,20150123,85,99
3281,BOS,DEN,20150123,100,99
3282,HOU,PHO,20150123,113,111
3283,SAC,GSW,20150123,101,126
3284,NYK,CHO,20150124,71,76
3285,DET,MIL,20150124,86,101
3286,PHI,MEM,20150124,83,101
3287,BRK,UTA,20150124,73,108
3288,WAS,POR,20150124,96,103
3289,MIA,CHI,20150125,96,84
3290,OKC,CLE,20150125,98,108
3291,MIN,ATL,20150125,100,112
3292,DAL,NOP,20150125,106,109
3293,IND,ORL,20150125,106,99
3294,LAC,PHO,20150125,120,100
3295,MIL,SAS,20150125,95,101
3296,DET,TOR,20150125,110,114
3297,WAS,DEN,20150125,117,115
3298,BOS,GSW,20150125,111,114
3299,HOU,LAL,20150125,99,87
3300,ORL,MEM,20150126,94,103
3301,PHI,NOP,20150126,74,99
3302,MIN,OKC,20150126,84,92
3303,BOS,UTA,20150126,99,90
3304,DEN,LAC,20150126,98,102
3305,TOR,IND,20150127,104,91
3306,CLE,DET,20150127,103,95
3307,MIL,MIA,20150127,109,102
3308,MEM,DAL,20150127,109,90
3309,CHI,GSW,20150127,113,111
3310,WAS,LAL,20150127,98,92
3311,POR,CLE,20150128,94,99
3312,DET,PHI,20150128,69,89
3313,SAC,TOR,20150128,102,119
3314,BRK,ATL,20150128,102,113
3315,DAL,HOU,20150128,94,99
3316,BOS,MIN,20150128,98,110
3317,DEN,NOP,20150128,93,85
3318,OKC,NYK,20150128,92,100
3319,CHO,SAS,20150128,86,95
3320,LAC,UTA,20150128,94,89
3321,WAS,PHO,20150128,98,106
3322,NYK,IND,20150129,82,103
3323,MIL,ORL,20150129,115,100
3324,DEN,MEM,20150129,69,99
3325,CHI,LAL,20150129,118,123
3326,MIN,PHI,20150130,94,103
3327,POR,ATL,20150130,99,105
3328,HOU,BOS,20150130,93,87
3329,TOR,BRK,20150130,127,122
3330,SAC,CLE,20150130,90,101
3331,DAL,MIA,20150130,93,72
3332,LAC,NOP,20150130,103,108
3333,GSW,UTA,20150130,100,110
3334,CHI,PHO,20150130,93,99
3335,SAC,IND,20150131,99,94
3336,DAL,ORL,20150131,108,93
3337,TOR,WAS,20150131,120,116
3338,PHI,ATL,20150131,85,91
3339,HOU,DET,20150131,101,114
3340,OKC,MEM,20150131,74,85
3341,CLE,MIN,20150131,106,90
3342,POR,MIL,20150131,88,95
3343,CHO,DEN,20150131,104,86
3344,LAC,SAS,20150131,105,85
3345,PHO,GSW,20150131,87,106
3346,MIA,BOS,20150201,83,75
3347,LAL,NYK,20150201,80,92
3348,PHI,CLE,20150202,84,97
3349,CHO,WAS,20150202,92,88
3350,LAC,BRK,20150202,100,102
3351,MIL,TOR,20150202,82,75
3352,ATL,NOP,20150202,100,115
3353,ORL,OKC,20150202,97,104
3354,MIN,DAL,20150202,94,100
3355,MEM,PHO,20150202,102,101
3356,DEN,PHI,20150203,98,105
3357,MIA,DET,20150203,91,108
3358,BOS,NYK,20150203,108,97
3359,UTA,POR,20150203,102,103
3360,GSW,SAC,20150203,121,96
3361,DET,IND,20150204,109,114
3362,WAS,ATL,20150204,96,105
3363,DEN,BOS,20150204,100,104
3364,BRK,TOR,20150204,109,93
3365,CHI,HOU,20150204,90,101
3366,LAL,MIL,20150204,105,113
3367,MIA,MIN,20150204,101,102
3368,OKC,NOP,20150204,102,91
3369,ORL,SAS,20150204,103,110
3370,MEM,UTA,20150204,100,90
3371,DAL,GSW,20150204,114,128
3372,WAS,CHO,20150205,87,94
3373,LAC,CLE,20150205,94,105
3374,DAL,SAC,20150205,101,78
3375,PHO,POR,20150205,87,108
3376,NYK,BRK,20150206,88,92
3377,CLE,IND,20150206,99,103
3378,LAL,ORL,20150206,97,103
3379,LAC,TOR,20150206,107,123
3380,GSW,ATL,20150206,116,124
3381,PHI,BOS,20150206,96,107
3382,DEN,DET,20150206,88,98
3383,MIL,HOU,20150206,111,117
3384,MEM,MIN,20150206,89,90
3385,NOP,OKC,20150206,116,113
3386,UTA,PHO,20150206,93,100
3387,MIA,SAS,20150206,85,98
3388,CHI,NOP,20150207,107,72
3389,BRK,WAS,20150207,77,114
3390,GSW,NYK,20150207,106,92
3391,CHO,PHI,20150207,81,89
3392,POR,DAL,20150207,101,111
3393,BOS,MIL,20150207,93,96
3394,SAC,UTA,20150207,90,102
3395,LAC,OKC,20150208,108,131
3396,LAL,CLE,20150208,105,120
3397,IND,CHO,20150208,103,102
3398,MIN,DET,20150208,112,101
3399,ATL,MEM,20150208,88,94
3400,CHI,ORL,20150208,98,97
3401,POR,HOU,20150208,109,98
3402,SAS,TOR,20150208,82,87
3403,PHO,SAC,20150208,83,85
3404,SAS,IND,20150209,95,93
3405,GSW,PHI,20150209,89,84
3406,ORL,WAS,20150209,80,96
3407,NYK,MIA,20150209,95,109
3408,BRK,MIL,20150209,97,103
3409,ATL,MIN,20150209,117,105
3410,UTA,NOP,20150209,100,96
3411,LAC,DAL,20150209,115,98
3412,OKC,DEN,20150209,124,114
3413,DET,CHO,20150210,106,78
3414,SAC,CHI,20150210,86,104
3415,BRK,MEM,20150210,86,95
3416,HOU,PHO,20150210,127,118
3417,DEN,LAL,20150210,106,96
3418,NYK,ORL,20150211,83,89
3419,ATL,BOS,20150211,88,89
3420,SAS,DET,20150211,104,87
3421,WAS,TOR,20150211,93,95
3422,MIA,CLE,20150211,93,113
3423,SAC,MIL,20150211,103,111
3424,GSW,MIN,20150211,94,91
3425,IND,NOP,20150211,106,93
3426,MEM,OKC,20150211,89,105
3427,UTA,DAL,20150211,82,87
3428,LAL,POR,20150211,86,102
3429,HOU,LAC,20150211,95,110
3430,CLE,CHI,20150212,98,113
3431,DAL,OKC,20150219,89,104
3432,SAS,LAC,20150219,115,119
3433,NOP,ORL,20150220,84,95
3434,IND,PHI,20150220,106,95
3435,TOR,ATL,20150220,105,80
3436,CHI,DET,20150220,91,100
3437,MIA,NYK,20150220,111,87
3438,PHO,MIN,20150220,109,111
3439,CLE,WAS,20150220,127,89
3440,HOU,DAL,20150220,100,111
3441,DEN,MIL,20150220,81,89
3442,POR,UTA,20150220,76,92
3443,BOS,SAC,20150220,101,109
3444,SAS,GSW,20150220,99,110
3445,BRK,LAL,20150220,114,105
3446,OKC,CHO,20150221,110,103
3447,NOP,MIA,20150221,105,91
3448,PHO,CHI,20150221,107,112
3449,TOR,HOU,20150221,76,98
3450,SAC,LAC,20150221,99,126
3451,CLE,NYK,20150222,101,83
3452,WAS,DET,20150222,89,106
3453,ATL,MIL,20150222,97,86
3454,GSW,IND,20150222,98,104
3455,PHI,ORL,20150222,98,103
3456,DEN,OKC,20150222,94,119
3457,CHO,DAL,20150222,81,92
3458,MEM,POR,20150222,98,92
3459,BOS,LAL,20150222,111,118
3460,PHI,MIA,20150223,108,119
3461,MIL,CHI,20150223,71,87
3462,MIN,HOU,20150223,102,113
3463,TOR,NOP,20150223,97,100
3464,BRK,DEN,20150223,110,82
3465,BOS,PHO,20150223,115,110
3466,SAS,UTA,20150223,81,90
3467,MEM,LAC,20150223,90,87
3468,GSW,WAS,20150224,114,107
3469,CLE,DET,20150224,102,93
3470,IND,OKC,20150224,92,105
3471,TOR,DAL,20150224,92,99
3472,MIA,ORL,20150225,93,90
3473,DAL,ATL,20150225,87,104
3474,NYK,BOS,20150225,94,115
3475,CHO,CHI,20150225,98,86
3476,LAC,HOU,20150225,105,110
3477,PHI,MIL,20150225,88,104
3478,WAS,MIN,20150225,77,97
3479,BRK,NOP,20150225,96,102
3480,PHO,DEN,20150225,110,96
3481,LAL,UTA,20150225,100,97
3482,MEM,SAC,20150225,90,102
3483,SAS,POR,20150225,95,111
3484,GSW,CLE,20150226,99,110
3485,OKC,PHO,20150226,113,117
3486,CLE,IND,20150227,86,93
3487,WAS,PHI,20150227,81,89
3488,ORL,ATL,20150227,88,95
3489,CHO,BOS,20150227,98,106
3490,NYK,DET,20150227,121,115
3491,GSW,TOR,20150227,113,89
3492,MIN,CHI,20150227,89,96
3493,BRK,HOU,20150227,98,102
3494,LAC,MEM,20150227,97,79
3495,MIA,NOP,20150227,102,104
3496,UTA,DEN,20150227,104,82
3497,SAS,SAC,20150227,107,96
3498,MIL,LAL,20150227,93,101
3499,OKC,POR,20150227,112,115
3500,DET,WAS,20150228,95,99
3501,ATL,MIA,20150228,93,91
3502,TOR,NYK,20150228,98,103
3503,MEM,MIN,20150228,101,97
3504,BRK,DAL,20150228,104,94
3505,SAS,PHO,20150228,101,74
3506,MIL,UTA,20150228,75,82
3507,LAC,CHI,20150301,96,86
3508,CLE,HOU,20150301,103,105
3509,GSW,BOS,20150301,106,101
3510,PHI,IND,20150301,74,94
3511,CHO,ORL,20150301,98,83
3512,POR,SAC,20150301,110,99
3513,OKC,LAL,20150301,108,101
3514,NOP,DEN,20150301,99,92
3515,TOR,PHI,20150302,114,103
3516,GSW,BRK,20150302,108,110
3517,PHO,MIA,20150302,98,115
3518,LAC,MIN,20150302,110,105
3519,NOP,DAL,20150302,93,102
3520,LAL,CHO,20150303,103,104
3521,BOS,CLE,20150303,79,110
3522,SAC,NYK,20150303,124,86
3523,HOU,ATL,20150303,96,104
3524,WAS,CHI,20150303,92,97
3525,UTA,MEM,20150303,93,82
3526,MIL,DEN,20150303,95,106
3527,NYK,IND,20150304,82,105
3528,PHO,ORL,20150304,105,100
3529,UTA,BOS,20150304,84,85
3530,CHO,BRK,20150304,115,91
3531,CLE,TOR,20150304,120,112
3532,MEM,HOU,20150304,102,100
3533,LAL,MIA,20150304,94,100
3534,DEN,MIN,20150304,100,85
3535,DET,NOP,20150304,85,88
3536,PHI,OKC,20150304,118,123
3537,SAC,SAS,20150304,85,112
3538,MIL,GSW,20150304,93,102
3539,POR,LAC,20150304,98,93
3540,OKC,CHI,20150305,105,108
3541,DAL,POR,20150305,75,94
3542,TOR,CHO,20150306,94,103
3543,CHI,IND,20150306,84,98
3544,SAC,ORL,20150306,114,119
3545,UTA,PHI,20150306,89,83
3546,MIA,WAS,20150306,97,99
3547,CLE,ATL,20150306,97,106
3548,PHO,BRK,20150306,108,100
3549,DET,HOU,20150306,93,103
3550,LAL,MEM,20150306,90,97
3551,BOS,NOP,20150306,104,98
3552,DEN,SAS,20150306,111,120
3553,DAL,GSW,20150306,89,104
3554,MEM,NOP,20150307,89,95
3555,PHO,CLE,20150307,79,89
3556,SAC,MIA,20150307,109,114
3557,IND,NYK,20150307,92,86
3558,ATL,PHI,20150307,84,92
3559,POR,MIN,20150307,113,121
3560,WAS,MIL,20150307,85,91
3561,HOU,DEN,20150307,114,100
3562,CHI,SAS,20150308,105,116
3563,LAC,GSW,20150308,98,106
3564,UTA,BRK,20150308,95,88
3565,CHO,DET,20150308,108,101
3566,BOS,ORL,20150308,98,103
3567,TOR,OKC,20150308,104,108
3568,DAL,LAL,20150308,100,93
3569,WAS,CHO,20150309,95,69
3570,SAC,ATL,20150309,105,130
3571,BOS,MIA,20150309,100,90
3572,MEM,CHI,20150309,101,91
3573,NOP,MIL,20150309,114,103
3574,NYK,DEN,20150309,78,106
3575,GSW,PHO,20150309,98,80
3576,MIN,LAC,20150309,76,89
3577,ORL,IND,20150310,86,118
3578,NOP,BRK,20150310,111,91
3579,CLE,DAL,20150310,127,94
3580,TOR,SAS,20150310,107,117
3581,NYK,UTA,20150310,82,87
3582,DET,LAL,20150310,85,93
3583,SAC,CHO,20150311,113,106
3584,CHI,PHI,20150311,104,95
3585,MEM,BOS,20150311,92,95
3586,BRK,MIA,20150311,98,104
3587,ORL,MIL,20150311,91,97
3588,LAC,OKC,20150311,120,108
3589,ATL,DEN,20150311,102,115
3590,MIN,PHO,20150311,97,106
3591,DET,GSW,20150311,98,105
3592,HOU,POR,20150311,100,105
3593,MIL,IND,20150312,103,109
3594,MEM,WAS,20150312,87,107
3595,HOU,UTA,20150312,91,109
3596,CLE,SAS,20150312,128,125
3597,NYK,LAL,20150312,101,94
3598,CHI,CHO,20150313,91,101
3599,SAC,PHI,20150313,107,114
3600,ORL,BOS,20150313,88,95
3601,MIA,TOR,20150313,92,102
3602,MIN,OKC,20150313,99,113
3603,LAC,DAL,20150313,99,129
3604,GSW,DEN,20150313,103,114
3605,ATL,PHO,20150313,96,87
3606,DET,POR,20150313,99,118
3607,BOS,IND,20150314,93,89
3608,SAC,WAS,20150314,97,113
3609,BRK,PHI,20150314,94,87
3610,MIL,MEM,20150314,83,96
3611,DET,UTA,20150314,85,88
3612,NYK,GSW,20150314,94,125
3613,CHI,OKC,20150315,100,109
3614,HOU,LAC,20150315,100,98
3615,DEN,NOP,20150315,118,111
3616,CLE,ORL,20150315,123,108
3617,MIN,SAS,20150315,97,123
3618,POR,TOR,20150315,113,97
3619,NYK,PHO,20150315,89,102
3620,ATL,LAL,20150315,91,86
3621,TOR,IND,20150316,117,98
3622,POR,WAS,20150316,97,105
3623,PHI,BOS,20150316,89,108
3624,DEN,MEM,20150316,81,92
3625,CLE,MIA,20150316,92,106
3626,BRK,MIN,20150316,122,106
3627,OKC,DAL,20150316,115,119
3628,CHO,UTA,20150316,66,94
3629,ATL,SAC,20150316,110,103
3630,LAL,GSW,20150316,105,108
3631,MEM,DET,20150317,95,105
3632,SAS,NYK,20150317,100,104
3633,ORL,HOU,20150317,94,107
3634,MIL,NOP,20150317,84,85
3635,CHO,LAC,20150317,92,99
3636,BRK,CLE,20150318,92,117
3637,DET,PHI,20150318,83,94
3638,POR,MIA,20150318,104,108
3639,MIN,TOR,20150318,100,105
3640,IND,CHI,20150318,86,103
3641,ORL,DAL,20150318,102,107
3642,SAS,MIL,20150318,114,103
3643,BOS,OKC,20150318,118,122
3644,LAC,SAC,20150318,116,105
3645,ATL,GSW,20150318,95,114
3646,WAS,UTA,20150318,88,84
3647,MIN,NYK,20150319,95,92
3648,DEN,HOU,20150319,108,118
3649,NOP,PHO,20150319,72,74
3650,UTA,LAL,20150319,80,73
3651,POR,ORL,20150320,104,111
3652,NYK,PHI,20150320,81,97
3653,MIL,BRK,20150320,127,129
3654,IND,CLE,20150320,92,95
3655,DEN,MIA,20150320,91,108
3656,TOR,CHI,20150320,92,108
3657,ATL,OKC,20150320,115,123
3658,MEM,DAL,20150320,112,101
3659,BOS,SAS,20150320,89,101
3660,CHO,SAC,20150320,91,101
3661,NOP,GSW,20150320,96,112
3662,WAS,LAC,20150320,99,113
3663,BRK,IND,20150321,123,111
3664,CHI,DET,20150321,91,107
3665,PHO,HOU,20150321,117,102
3666,POR,MEM,20150321,86,97
3667,UTA,GSW,20150321,91,106
3668,SAS,ATL,20150322,114,95
3669,CLE,MIL,20150322,108,90
3670,MIA,OKC,20150322,75,93
3671,NOP,LAC,20150322,100,107
3672,NYK,TOR,20150322,89,106
3673,DET,BOS,20150322,105,97
3674,DEN,ORL,20150322,119,100
3675,WAS,SAC,20150322,86,109
3676,CHO,MIN,20150322,109,98
3677,DAL,PHO,20150322,92,98
3678,PHI,LAL,20150322,87,101
3679,HOU,IND,20150323,110,100
3680,BOS,BRK,20150323,110,91
3681,MEM,NYK,20150323,103,82
3682,CHO,CHI,20150323,86,98
3683,MIN,UTA,20150323,106,104
3684,WAS,GSW,20150323,76,107
3685,TOR,DET,20150324,104,108
3686,SAS,DAL,20150324,94,101
3687,MIA,MIL,20150324,88,89
3688,LAL,OKC,20150324,117,127
3689,PHI,SAC,20150324,106,107
3690,GSW,POR,20150324,122,108
3691,BRK,CHO,20150325,91,88
3692,LAC,NYK,20150325,111,80
3693,ATL,ORL,20150325,95,83
3694,CHI,TOR,20150325,116,103
3695,IND,WAS,20150325,103,101
3696,MIA,BOS,20150325,93,86
3697,CLE,MEM,20150325,111,89
3698,LAL,MIN,20150325,101,99
3699,HOU,NOP,20150325,95,93
3700,PHI,DEN,20150325,99,85
3701,POR,UTA,20150325,92,89
3702,OKC,SAS,20150325,91,130
3703,SAC,PHO,20150325,108,99
3704,IND,MIL,20150326,107,111
3705,DET,ORL,20150327,111,97
3706,LAC,PHI,20150327,119,98
3707,CHO,WAS,20150327,107,110
3708,MIA,ATL,20150327,86,99
3709,CLE,BRK,20150327,98,106
3710,BOS,NYK,20150327,96,92
3711,LAL,TOR,20150327,83,94
3712,MIN,HOU,20150327,110,120
3713,GSW,MEM,20150327,107,84
3714,SAC,NOP,20150327,88,102
3715,DAL,SAS,20150327,76,94
3716,UTA,DEN,20150327,91,107
3717,POR,PHO,20150327,87,81
3718,ATL,CHO,20150328,100,115
3719,NYK,CHI,20150328,80,111
3720,GSW,MIL,20150328,108,95
3721,OKC,UTA,20150328,89,94
3722,DEN,POR,20150328,114,120
3723,HOU,WAS,20150329,99,91
3724,LAL,BRK,20150329,99,107
3725,MIN,NOP,20150329,88,110
3726,PHI,CLE,20150329,86,87
3727,LAC,BOS,20150329,119,106
3728,DET,MIA,20150329,102,109
3729,DAL,IND,20150329,99,104
3730,MEM,SAS,20150329,89,103
3731,OKC,PHO,20150329,109,97
3732,BOS,CHO,20150330,116,104
3733,LAL,PHI,20150330,113,111
3734,MIL,ATL,20150330,88,101
3735,HOU,TOR,20150330,96,99
3736,SAC,MEM,20150330,83,97
3737,UTA,MIN,20150330,104,84
3738,PHO,POR,20150330,86,109
3739,IND,BRK,20150331,106,111
3740,ATL,DET,20150331,95,105
3741,SAS,MIA,20150331,95,81
3742,GSW,LAC,20150331,110,106
3743,DET,CHO,20150401,78,102
3744,SAS,ORL,20150401,103,91
3745,PHI,WAS,20150401,93,106
3746,IND,BOS,20150401,87,100
3747,BRK,NYK,20150401,100,98
3748,SAC,HOU,20150401,111,115
3749,CHI,MIL,20150401,91,95
3750,TOR,MIN,20150401,113,99
3751,DAL,OKC,20150401,135,131
3752,DEN,UTA,20150401,84,98
3753,LAC,POR,20150401,126,122
3754,NOP,LAL,20150401,113,92
3755,MIA,CLE,20150402,88,114
3756,HOU,DAL,20150402,108,101
3757,PHO,GSW,20150402,106,107
3758,CHO,IND,20150403,74,93
3759,NYK,WAS,20150403,87,101
3760,MIL,BOS,20150403,110,101
3761,TOR,BRK,20150403,109,114
3762,DET,CHI,20150403,82,88
3763,OKC,MEM,20150403,92,100
3764,ORL,MIN,20150403,97,84
3765,DEN,SAS,20150403,93,123
3766,NOP,SAC,20150403,101,95
3767,POR,LAL,20150403,107,77
3768,PHI,CHO,20150404,91,92
3769,BRK,ATL,20150404,99,131
3770,MIA,DET,20150404,98,99
3771,BOS,TOR,20150404,117,116
3772,WAS,MEM,20150404,92,83
3773,GSW,DAL,20150404,123,110
3774,ORL,MIL,20150404,97,90
3775,LAC,DEN,20150404,107,92
3776,UTA,PHO,20150404,85,87
3777,NOP,POR,20150404,90,99
3778,HOU,OKC,20150405,115,112
3779,CHI,CLE,20150405,94,99
3780,MIA,IND,20150405,89,112
3781,GSW,SAS,20150405,92,107
3782,PHI,NYK,20150405,91,101
3783,UTA,SAC,20150405,101,95
3784,LAC,LAL,20150405,106,78
3785,POR,BRK,20150406,96,106
3786,PHO,ATL,20150407,69,96
3787,CHO,MIA,20150407,100,105
3788,GSW,NOP,20150407,100,103
3789,SAS,OKC,20150407,113,88
3790,MIN,SAC,20150407,111,116
3791,LAL,LAC,20150407,100,105
3792,TOR,CHO,20150408,92,74
3793,BOS,DET,20150408,113,103
3794,CHI,ORL,20150408,103,105
3795,WAS,PHI,20150408,119,90
3796,ATL,BRK,20150408,114,111
3797,IND,NYK,20150408,102,86
3798,NOP,MEM,20150408,74,110
3799,CLE,MIL,20150408,104,99
3800,HOU,SAS,20150408,98,110
3801,LAL,DEN,20150408,101,119
3802,SAC,UTA,20150408,91,103
3803,PHO,DAL,20150408,104,107
3804,MIN,POR,20150408,91,116
3805,CHI,MIA,20150409,89,78
3806,POR,GSW,20150409,105,116
3807,TOR,ORL,20150410,101,99
3808,CHO,ATL,20150410,80,104
3809,WAS,BRK,20150410,80,117
3810,BOS,CLE,20150410,99,90
3811,IND,DET,20150410,107,103
3812,MIL,NYK,20150410,99,91
3813,SAS,HOU,20150410,104,103
3814,PHO,NOP,20150410,75,90
3815,SAC,OKC,20150410,103,116
3816,DAL,DEN,20150410,144,143
3817,MEM,UTA,20150410,89,88
3818,MIN,LAL,20150410,98,106
3819,NYK,ORL,20150411,80,79
3820,TOR,MIA,20150411,107,104
3821,PHI,CHI,20150411,107,114
3822,MEM,LAC,20150411,86,94
3823,UTA,POR,20150411,111,105
3824,MIN,GSW,20150411,101,110
3825,CLE,BOS,20150412,78,117
3826,BRK,MIL,20150412,73,96
3827,CHO,DET,20150412,77,116
3828,SAC,DEN,20150412,111,122
3829,OKC,IND,20150412,104,116
3830,ATL,WAS,20150412,99,108
3831,NOP,HOU,20150412,114,121
3832,PHO,SAS,20150412,91,107
3833,DAL,LAL,20150412,120,106
3834,HOU,CHO,20150413,100,90
3835,DET,CLE,20150413,97,109
3836,MIL,PHI,20150413,107,97
3837,NYK,ATL,20150413,112,108
3838,CHI,BRK,20150413,113,86
3839,ORL,MIA,20150413,93,100
3840,NOP,MIN,20150413,100,88
3841,POR,OKC,20150413,90,101
3842,DAL,UTA,20150413,92,109
3843,LAL,SAC,20150413,92,102
3844,MEM,GSW,20150413,107,111
3845,DEN,LAC,20150413,103,110
3846,TOR,BOS,20150414,93,95
3847,WAS,IND,20150414,95,99
3848,LAC,PHO,20150414,112,101
3849,CHO,TOR,20150415,87,92
3850,ORL,BRK,20150415,88,101
3851,ATL,CHI,20150415,85,91
3852,WAS,CLE,20150415,108,113
3853,POR,DAL,20150415,98,114
3854,UTA,HOU,20150415,91,117
3855,BOS,MIL,20150415,105,100
3856,OKC,MIN,20150415,138,113
3857,SAS,NOP,20150415,103,108
3858,DET,NYK,20150415,112,90
3859,MIA,PHI,20150415,105,101
3860,IND,MEM,20150415,83,95
3861,DEN,GSW,20150415,126,133
3862,SAC,LAL,20150415,122,99
3863,WAS,TOR,20150418,93,86
3864,NOP,GSW,20150418,99,106
3865,MIL,CHI,20150418,91,103
3866,DAL,HOU,20150418,108,118
3867,BOS,CLE,20150419,100,113
3868,BRK,ATL,20150419,92,99
3869,POR,MEM,20150419,86,100
3870,SAS,LAC,20150419,92,107
3871,MIL,CHI,20150420,82,91
3872,NOP,GSW,20150420,87,97
3873,BOS,CLE,20150421,91,99
3874,WAS,TOR,20150421,117,106
3875,DAL,HOU,20150421,99,111
3876,BRK,ATL,20150422,91,96
3877,POR,MEM,20150422,82,97
3878,SAS,LAC,20150422,111,107
3879,CLE,BOS,20150423,103,95
3880,CHI,MIL,20150423,113,106
3881,GSW,NOP,20150423,123,119
3882,HOU,DAL,20150424,130,128
3883,TOR,WAS,20150424,99,106
3884,LAC,SAS,20150424,73,100
3885,ATL,BRK,20150425,83,91
3886,CHI,MIL,20150425,90,92
3887,GSW,NOP,20150425,109,98
3888,MEM,POR,20150425,115,109
3889,CLE,BOS,20150426,101,93
3890,LAC,SAS,20150426,114,105
3891,TOR,WAS,20150426,94,125
3892,HOU,DAL,20150426,109,121
3893,ATL,BRK,20150427,115,120
3894,MIL,CHI,20150427,94,88
3895,MEM,POR,20150427,92,99
3896,DAL,HOU,20150428,94,103
3897,SAS,LAC,20150428,111,107
3898,BRK,ATL,20150429,97,107
3899,POR,MEM,20150429,93,99
3900,CHI,MIL,20150430,120,66
3901,LAC,SAS,20150430,102,96
3902,ATL,BRK,20150501,111,87
3903,SAS,LAC,20150502,109,111
3904,WAS,ATL,20150503,104,98
3905,MEM,GSW,20150503,86,101
3906,CHI,CLE,20150504,99,92
3907,LAC,HOU,20150504,117,101
3908,WAS,ATL,20150505,90,106
3909,MEM,GSW,20150505,97,90
3910,CHI,CLE,20150506,91,106
3911,LAC,HOU,20150506,109,115
3912,CLE,CHI,20150508,96,99
3913,HOU,LAC,20150508,99,124
3914,ATL,WAS,20150509,101,103
3915,GSW,MEM,20150509,89,99
3916,CLE,CHI,20150510,86,84
3917,HOU,LAC,20150510,95,128
3918,ATL,WAS,20150511,106,101
3919,GSW,MEM,20150511,101,84
3920,CHI,CLE,20150512,101,106
3921,LAC,HOU,20150512,103,124
3922,WAS,ATL,20150513,81,82
3923,MEM,GSW,20150513,78,98
3924,CLE,CHI,20150514,94,73
3925,HOU,LAC,20150514,119,107
3926,ATL,WAS,20150515,94,91
3927,GSW,MEM,20150515,108,95
3928,LAC,HOU,20150517,100,113
3929,HOU,GSW,20150519,106,110
3930,CLE,ATL,20150520,97,89
3931,HOU,GSW,20150521,98,99
3932,CLE,ATL,20150522,94,82
3933,GSW,HOU,20150523,115,80
3934,ATL,CLE,20150524,111,114
3935,GSW,HOU,20150525,115,128
3936,ATL,CLE,20150526,88,118
3937,HOU,GSW,20150527,90,104
3938,CLE,GSW,20150604,100,108
3939,CLE,GSW,20150607,95,93
3940,GSW,CLE,20150609,91,96
3941,GSW,CLE,20150611,103,82
3942,CLE,GSW,20150614,91,104
3943,GSW,CLE,20150616,105,97
3944,CLE,CHI,20151027,95,97
3945,DET,ATL,20151027,106,94
3946,NOP,GSW,20151027,95,111
3947,WAS,ORL,20151028,88,87
3948,PHI,BOS,20151028,95,112
3949,CHI,BRK,20151028,115,100
3950,UTA,DET,20151028,87,92
3951,IND,TOR,20151028,99,106
3952,CHO,MIA,20151028,94,104
3953,NYK,MIL,20151028,122,97
3954,SAS,OKC,20151028,106,112
3955,CLE,MEM,20151028,106,76
3956,DEN,HOU,20151028,105,85
3957,DAL,PHO,20151028,111,95
3958,NOP,POR,20151028,94,112
3959,LAC,SAC,20151028,111,104
3960,MIN,LAL,20151028,112,111
3961,MEM,IND,20151029,112,103
3962,ATL,NYK,20151029,112,101
3963,DAL,LAC,20151029,88,104
3964,MIA,CLE,20151030,92,102
3965,UTA,PHI,20151030,99,71
3966,OKC,ORL,20151030,139,136
3967,TOR,BOS,20151030,113,103
3968,CHI,DET,20151030,94,98
3969,CHO,ATL,20151030,94,97
3970,WAS,MIL,20151030,118,113
3971,BRK,SAS,20151030,75,102
3972,MIN,DEN,20151030,95,78
3973,GSW,HOU,20151030,112,92
3974,LAL,SAC,20151030,114,132
